Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Sunday, Aug 13",OAK,@,WSN,L-wo,7.0,8.0,9.0,33-85,5.0,37.0,La Sorsa,Snead,None,3.15,D,19240.0,.00,-3,,27.8,70.0,171.05180647,0.0,,11.2,0.1111111111111111
"Monday, Aug 14",OAK,@,STL,L,5.0,7.0,9.0,33-86,5.0,38.0,Romero,Felipe,None,2.9166666666666665,N,34793.0,.00,-4,,23.3,94.0,297.30370856,0.3,,0.0,0.2962962962962963
"Tuesday, Aug 15",OAK,@,STL,L,2.0,6.0,9.0,33-87,5.0,39.0,Hudson,Watkins,None,2.6833333333333336,N,32528.0,.00,-5,,21.7,68.0,227.30370856,0.0,,13.0,0.037037037037037035
"Wednesday, Aug 16",OAK,@,STL,W,8.0,0.0,9.0,34-87,5.0,38.0,Blackburn,Liberatore,None,2.6,N,33146.0,.00,1,,17.8,93.0,297.30370856,0.0,,0.0,0.037037037037037035
"Friday, Aug 18",OAK,Home,BAL,L,4.0,9.0,9.0,34-88,5.0,38.0,Gibson,Pérez,None,2.9333333333333336,N,8942.0,.00,-1,,17.8,93.0,245.48883674,0.0,,22.3,0.07407407407407407
"Saturday, Aug 19",OAK,Home,BAL,L,2.0,7.0,10.0,34-89,5.0,38.0,Bautista,Martinez,None,2.783333333333333,N,18213.0,.00,-2,,18.3,90.0,255.48883674,0.0,,20.5,0.07407407407407407
"Sunday, Aug 20",OAK,Home,BAL,L,1.0,12.0,9.0,34-90,5.0,38.0,Bradish,Sears,None,2.716666666666667,D,16198.0,.00,-3,,16.7,93.0,255.48883674,0.0,,20.5,0.07407407407407407
"Monday, Aug 21",OAK,Home,KCR,W-wo,6.0,4.0,9.0,35-90,5.0,37.0,May,Coleman,None,2.6833333333333336,N,3095.0,.00,1,,25.0,58.0,235.48883674,0.0,,22.3,0.1111111111111111
"Tuesday, Aug 22",OAK,Home,KCR,W,5.0,4.0,9.0,36-90,5.0,36.0,Harris,Zerpa,May,2.6166666666666667,N,4021.0,.00,2,,20.6,81.0,185.48883674,0.0,,29.5,0.07407407407407407
"Wednesday, Aug 23",OAK,Home,KCR,L,0.0,4.0,9.0,36-91,5.0,36.5,Ragans,Martinez,Hernández,2.716666666666667,D,5075.0,.00,-1,,21.1,76.0,225.48883674,0.0,,14.8,0.07407407407407407
"Thursday, Aug 24",OAK,@,CHW,W,8.0,5.0,9.0,37-91,5.0,35.5,Erceg,Lambert,May,2.6833333333333336,N,13247.0,.00,1,,31.7,72.0,112.9393277,0.0,,20.5,0.037037037037037035
"Friday, Aug 25",OAK,@,CHW,W,12.0,4.0,9.0,38-91,5.0,34.5,Neal,Cease,None,2.8,N,21906.0,.00,2,,32.2,68.0,132.9393277,0.0,,11.2,0.1111111111111111
"Saturday, Aug 26",OAK,@,CHW,L,2.0,6.0,9.0,38-92,5.0,35.5,Toussaint,Sears,None,2.75,N,21508.0,.00,-1,,22.8,81.0,322.93932770000004,0.0,,14.8,0.07407407407407407
"Sunday, Aug 27",OAK,@,CHW,L,1.0,6.0,9.0,38-93,5.0,36.5,Clevinger,Blackburn,None,2.6,D,20236.0,.00,-2,,20.0,73.0,242.9393277,0.0,,16.6,0.037037037037037035
"Monday, Aug 28",OAK,@,SEA,L,0.0,7.0,9.0,38-94,5.0,37.5,Woo,Muller,None,2.4833333333333334,N,37434.0,.00,-3,,25.6,42.0,260.69115924,0.0,,13.0,0.037037037037037035
"Tuesday, Aug 29",OAK,@,SEA,W,3.0,1.0,9.0,39-94,5.0,36.5,Newcomb,Weaver,May,2.8,N,44280.0,.00,1,,18.3,78.0,150.69115924,0.0,,11.2,0.1111111111111111
"Wednesday, Aug 30",OAK,@,SEA,L,4.0,5.0,9.0,39-95,5.0,37.5,Topa,Snead,Muñoz,2.4333333333333336,D,29247.0,.00,-1,,15.6,93.0,310.69115924,0.2,,0.0,0.1111111111111111
"Friday, Sep 1",OAK,Home,LAA,W,9.0,2.0,9.0,40-95,5.0,36.5,Sears,Sandoval,None,2.85,N,12073.0,.00,1,,18.3,70.0,235.48883674,0.0,,18.4,0.1111111111111111
"Saturday, Sep 2",OAK,Home,LAA,W,2.0,1.0,9.0,41-95,5.0,36.5,Blackburn,Canning,May,2.5166666666666666,D,13709.0,.00,2,,17.8,81.0,235.48883674,0.0,,18.4,0.07407407407407407
"Sunday, Sep 3",OAK,Home,LAA,W,10.0,6.0,9.0,42-95,5.0,35.5,Pérez,Soriano,May,3.15,D,12425.0,.00,3,,18.9,75.0,245.48883674,0.0,,13.0,0.1111111111111111
"Monday, Sep 4",OAK,Home,TOR,L,5.0,6.0,10.0,42-96,5.0,35.5,Romano,Pérez,None,3.0,D,9062.0,.00,-1,,18.3,87.0,225.48883674,0.0,,11.2,0.07407407407407407
"Tuesday, Sep 5",OAK,Home,TOR,L,1.0,7.0,9.0,42-97,5.0,36.5,Bassitt,Neal,None,2.5666666666666664,N,4751.0,.00,-2,,17.8,87.0,215.48883674,0.0,,20.5,0.07407407407407407
"Wednesday, Sep 6",OAK,Home,TOR,W,5.0,2.0,9.0,43-97,5.0,36.5,Sears,Ryu,May,2.3166666666666664,D,3871.0,.00,1,,16.7,86.0,245.48883674,0.0,,20.5,0.07407407407407407
"Friday, Sep 8",OAK,@,TEX,W,6.0,3.0,9.0,44-97,5.0,35.5,Sweet,Montgomery,May,3.066666666666667,N,28203.0,.00,2,,34.4,34.0,157.19716628999998,0.0,,14.8,0.037037037037037035
"Saturday, Sep 9",OAK,@,TEX,L,2.0,3.0,9.0,44-98,5.0,36.5,Smith,Erceg,Chapman,3.066666666666667,N,34166.0,.00,-1,,34.4,45.0,77.19716629,0.0,,27.7,0.07407407407407407
"Sunday, Sep 10",OAK,@,TEX,L,4.0,9.0,9.0,44-99,5.0,37.5,Heaney,Medina,None,2.716666666666667,D,26189.0,.00,-2,,31.1,43.0,47.19716629,0.0,,22.3,0.07407407407407407
"Monday, Sep 11",OAK,@,HOU,W,4.0,0.0,9.0,45-99,5.0,36.5,Waldichuk,Valdez,None,2.4166666666666665,N,29807.0,.00,1,,31.0,29.0,106.82615859999999,0.0,,15.0,0.07407407407407407
"Tuesday, Sep 12",OAK,@,HOU,W,6.0,2.0,9.0,46-99,5.0,35.5,Sears,Verlander,None,2.4333333333333336,N,36504.0,.00,2,,29.0,55.0,186.82615859999999,0.0,,20.0,0.037037037037037035
"Wednesday, Sep 13",OAK,@,HOU,L,2.0,6.0,9.0,46-100,5.0,36.5,Brown,Blackburn,None,2.6333333333333333,N,37864.0,.00,-1,,29.0,66.0,206.82615859999999,0.0,,18.4,0.1111111111111111
"Friday, Sep 15",OAK,Home,SDP,L,3.0,8.0,9.0,46-101,5.0,36.5,Lugo,Newcomb,None,2.85,N,17828.0,.00,-2,,17.2,93.0,255.48883674,0.0,,16.6,0.07407407407407407
"Saturday, Sep 16",OAK,Home,SDP,L,2.0,5.0,9.0,46-102,5.0,36.5,Waldron,Miller,Hader,3.25,D,14876.0,.00,-3,,17.2,90.0,235.48883674,0.0,,20.5,0.07407407407407407
"Sunday, Sep 17",OAK,Home,SDP,L,1.0,10.0,9.0,46-103,5.0,37.5,Avila,Waldichuk,None,2.8333333333333335,D,8680.0,.00,-4,,19.4,73.0,215.48883674,0.0,,20.5,0.07407407407407407
"Monday, Sep 18",OAK,Home,SEA,L,0.0,5.0,9.0,46-104,5.0,37.5,Woo,Sears,None,2.6833333333333336,N,4972.0,.00,-5,,18.9,78.0,205.48883674,0.0,,18.4,0.1111111111111111
"Tuesday, Sep 19",OAK,Home,SEA,L,2.0,7.0,9.0,46-105,5.0,37.5,Castillo,Blackburn,None,2.8666666666666667,N,6294.0,.00,-6,,17.8,87.0,215.48883674,0.0,,25.9,0.07407407407407407
"Wednesday, Sep 20",OAK,Home,SEA,L,3.0,6.0,9.0,46-106,5.0,38.5,Kirby,Estes,Topa,2.716666666666667,D,5602.0,.00,-7,,16.1,90.0,245.48883674,0.0,,20.5,0.07407407407407407
"Thursday, Sep 21",OAK,Home,DET,L,3.0,7.0,9.0,46-107,5.0,39.0,Skubal,Medina,None,2.55,N,6160.0,.00,-8,,16.7,84.0,215.48883674,0.0,,22.3,0.07407407407407407
"Friday, Sep 22",OAK,Home,DET,W,8.0,2.0,9.0,47-107,5.0,38.5,Waldichuk,Vest,None,2.7,N,8751.0,.00,1,,17.2,81.0,225.48883674,0.0,,13.0,0.07407407407407407
"Saturday, Sep 23",OAK,Home,DET,W,4.0,1.0,9.0,48-107,5.0,38.5,Boyle,Wentz,May,2.6333333333333333,D,9776.0,.00,2,,16.1,81.0,245.48883674,0.0,,16.6,0.037037037037037035
"Sunday, Sep 24",OAK,Home,DET,L,0.0,2.0,9.0,48-108,5.0,39.5,Rodríguez,Sears,Lange,2.5666666666666664,D,13102.0,.00,-1,,15.0,83.0,235.48883674,0.0,,14.8,0.07407407407407407
"Tuesday, Sep 26",OAK,@,MIN,L,3.0,11.0,9.0,48-109,5.0,40.0,Ober,Blackburn,None,2.8333333333333335,N,22329.0,.00,-2,,16.7,96.0,259.49605421,0.0,,5.4,0.18518518518518517
"Wednesday, Sep 27",OAK,@,MIN,L,4.0,6.0,9.0,48-110,5.0,41.0,Keuchel,Jiménez,Jax,3.0,N,20520.0,.00,-3,,17.2,84.0,319.49605421,0.0,,7.6,0.037037037037037035
"Thursday, Sep 28",OAK,@,MIN,W,2.0,1.0,9.0,49-110,5.0,40.0,Erceg,Maeda,May,2.716666666666667,D,19466.0,.00,1,,18.3,81.0,9.496054209999997,0.0,,7.6,0.07407407407407407
"Friday, Sep 29",OAK,@,LAA,L,1.0,5.0,9.0,49-111,5.0,40.0,Daniel,Waldichuk,None,2.3,N,32333.0,.00,-1,,20.0,87.0,185.82863453,0.0,,7.6,0.037037037037037035
"Saturday, Sep 30",OAK,@,LAA,W,7.0,3.0,9.0,50-111,5.0,40.0,Boyle,Joyce,None,2.3833333333333333,N,31633.0,.00,1,,19.4,71.0,145.82863453,0.0,,11.2,0.037037037037037035
"Sunday, Oct 1",OAK,@,LAA,L,3.0,7.0,9.0,50-112,5.0,40.0,Fulmer,Sears,None,2.533333333333333,D,26539.0,.00,-1,,17.8,90.0,165.82863453,0.0,,11.2,0.07407407407407407
