Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Tuesday, Apr 11",KCR,@,TEX,L-wo,5.0,8.0,10.0,3-9,4.0,4.5,Ragans,Barlow,None,2.85,N,17760.0,.71,-3,,18.3,63.0,57.19716629,0.0,,9.4,0.07407407407407407
"Wednesday, Apr 12",KCR,@,TEX,W,10.0,1.0,9.0,4-9,4.0,4.5,Keller,Eovaldi,None,2.4,N,18380.0,.69,1,,18.9,50.0,107.19716629,0.0,,7.6,0.07407407407407407
"Friday, Apr 14",KCR,Home,ATL,L,3.0,10.0,9.0,4-10,5.0,6.0,Morton,Singer,None,2.3666666666666667,N,20186.0,.66,-1,,22.2,41.0,123.28981806,0.0,,16.6,0.1111111111111111
"Saturday, Apr 15",KCR,Home,ATL,L,3.0,9.0,9.0,4-11,5.0,6.0,Elder,Bubic,None,2.8,D,17644.0,.56,-2,,23.3,40.0,213.28981806000002,0.0,,13.0,0.1111111111111111
"Sunday, Apr 16",KCR,Home,ATL,L,4.0,5.0,9.0,4-12,5.0,6.0,Anderson,Barlow,Minter,2.35,D,22040.0,.59,-3,,6.1,76.0,253.28981806000002,0.0,,20.5,0.1111111111111111
"Monday, Apr 17",KCR,Home,TEX,L,0.0,4.0,9.0,4-13,5.0,6.5,Dunning,Lyles,None,2.033333333333333,N,11068.0,.54,-4,,11.1,29.0,243.28981806000002,0.0,,14.8,0.037037037037037035
"Tuesday, Apr 18",KCR,Home,TEX,L,2.0,12.0,9.0,4-14,5.0,6.5,Eovaldi,Keller,None,2.6666666666666665,N,12118.0,.51,-5,,16.7,31.0,23.28981806,0.0,,11.2,0.037037037037037035
"Wednesday, Apr 19",KCR,Home,TEX,L,3.0,12.0,9.0,4-15,5.0,7.5,Pérez,Singer,None,2.6666666666666665,D,10388.0,.44,-6,,23.9,45.0,123.28981806,0.0,,18.4,0.1111111111111111
"Friday, Apr 21",KCR,@,LAA,L,0.0,2.0,9.0,4-16,5.0,7.0,Ohtani,Yarbrough,Quijada,2.05,N,44741.0,.40,-7,,21.7,27.0,215.82863453,0.0,,5.4,0.1111111111111111
"Saturday, Apr 22",KCR,@,LAA,W,11.0,8.0,9.0,5-16,5.0,6.0,Cuas,Quijada,Barlow,2.6666666666666665,N,44148.0,.36,1,,26.7,21.0,205.82863453,0.0,,13.0,0.037037037037037035
"Sunday, Apr 23",KCR,@,LAA,L,3.0,4.0,9.0,5-17,5.0,7.0,Warren,Lyles,Estévez,2.183333333333333,D,36016.0,.43,-1,,25.0,32.0,225.82863453,0.0,,11.2,0.1111111111111111
"Monday, Apr 24",KCR,@,ARI,L,4.0,5.0,9.0,5-18,5.0,8.0,Chafin,Chapman,None,2.9333333333333336,N,9815.0,.35,-2,,31.7,11.0,280.2508321,0.0,,13.0,0.07407407407407407
"Tuesday, Apr 25",KCR,@,ARI,W,5.0,4.0,9.0,6-18,5.0,8.0,Singer,Nelson,Barlow,2.7,N,13835.0,.31,1,,27.8,12.0,220.25083210000003,0.0,,9.4,0.07407407407407407
"Wednesday, Apr 26",KCR,@,ARI,L,0.0,2.0,9.0,6-19,5.0,8.0,Gallen,Yarbrough,Chafin,2.5166666666666666,D,14343.0,.36,-1,,27.8,22.0,230.25083210000003,0.0,,18.4,0.07407407407407407
"Thursday, Apr 27",KCR,@,MIN,L,1.0,7.0,9.0,6-20,5.0,9.0,Stewart,Greinke,None,2.3666666666666667,N,12862.0,.39,-2,,11.7,43.0,69.49605421,0.0,,22.3,0.1111111111111111
"Friday, Apr 28",KCR,@,MIN,L,6.0,8.0,9.0,6-21,5.0,10.0,López,Lyles,López,2.6333333333333333,D,11754.0,.32,-3,,11.7,77.0,339.49605421,0.0,,9.4,0.1111111111111111
"Saturday, Apr 29",KCR,@,MIN,W,3.0,2.0,9.0,7-21,4.0,9.0,Chapman,Durán,Barlow,2.8333333333333335,D,22883.0,.31,1,,6.1,82.0,239.49605421,0.0,,7.6,0.1111111111111111
"Sunday, Apr 30",KCR,@,MIN,L,4.0,8.0,9.0,7-22,5.0,10.0,Gray,Singer,Durán,2.8333333333333335,D,17150.0,.36,-1,,7.8,47.0,239.49605421,0.0,,16.6,0.07407407407407407
"Tuesday, May 2",KCR,Home,BAL,L,7.0,11.0,9.0,7-23,5.0,10.0,Wells,Yarbrough,None,3.066666666666667,N,10487.0,.25,-2,,11.7,39.0,313.28981806,0.0,,0.0,0.037037037037037035
"Wednesday, May 3",KCR,Home,BAL,W,6.0,0.0,9.0,8-23,5.0,9.0,Greinke,Gibson,None,1.9833333333333334,N,10362.0,.21,1,,17.2,22.0,273.28981806,0.0,,11.2,0.037037037037037035
"Thursday, May 4",KCR,Home,BAL,L,10.0,13.0,9.0,8-24,5.0,10.0,Cano,Chapman,None,3.4,D,11514.0,.25,-1,,15.6,37.0,313.28981806,0.0,,0.0,0.037037037037037035
"Friday, May 5",KCR,Home,OAK,L,8.0,12.0,9.0,8-25,5.0,11.0,Muller,Keller,None,3.183333333333333,N,15966.0,.19,-2,,14.4,81.0,113.28981806,0.0,,7.6,0.1111111111111111
"Saturday, May 6",KCR,Home,OAK,L,4.0,5.0,9.0,8-26,5.0,11.0,Waldichuk,Singer,Jackson,3.2666666666666666,N,29549.0,.15,-3,,19.4,73.0,103.28981806,0.0,,24.1,0.07407407407407407
"Sunday, May 7",KCR,Home,OAK,W,5.0,1.0,9.0,9-26,5.0,10.0,Yarbrough,Miller,None,2.35,D,12740.0,.13,1,,27.8,53.0,153.28981806000002,0.0,,22.3,0.037037037037037035
"Monday, May 8",KCR,Home,CHW,W,12.0,5.0,9.0,10-26,5.0,9.5,Cuas,Cease,None,2.9166666666666665,N,9814.0,.15,2,,26.7,64.0,133.28981806000002,0.0,,22.3,0.2962962962962963
"Tuesday, May 9",KCR,Home,CHW,L,2.0,4.0,9.0,10-27,5.0,9.5,Giolito,Lyles,Graveman,2.033333333333333,N,11258.0,.17,-1,,25.0,50.0,3.2898180600000018,0.0,,11.2,0.037037037037037035
"Wednesday, May 10",KCR,Home,CHW,W,9.0,1.0,9.0,11-27,5.0,9.5,Keller,Lynn,None,2.35,N,12187.0,.17,1,,20.6,68.0,23.28981806,0.0,,14.8,0.1111111111111111
"Thursday, May 11",KCR,Home,CHW,W-wo,4.0,3.0,9.0,12-27,5.0,9.5,Barlow,López,None,2.3333333333333335,D,20321.0,.17,2,,25.6,58.0,63.28981806,0.0,,7.6,0.1111111111111111
"Friday, May 12",KCR,@,MIL,L,1.0,5.0,9.0,12-28,5.0,9.5,Burnes,Taylor,None,2.7333333333333334,N,24900.0,.20,-1,,16.1,50.0,21.14629529999999,0.0,,7.6,0.1111111111111111
"Saturday, May 13",KCR,@,MIL,L-wo,3.0,4.0,9.0,12-29,5.0,10.5,Williams,Hernández,None,2.716666666666667,N,35766.0,.17,-2,,13.9,59.0,241.1462953,0.0,,14.8,0.25925925925925924
