Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, Apr 10",MIA,@,PHI,L,3.0,15.0,9.0,4-7,4.0,3.0,Strahm,Alcántara,None,2.4833333333333334,N,28642.0,.92,-1,,7.8,55.0,139.92948032,0.0,,7.6,0.07407407407407407
"Tuesday, Apr 11",MIA,@,PHI,W,8.0,4.0,9.0,5-7,3.0,3.0,Luzardo,Nola,None,2.95,N,43444.0,.87,1,,10.6,56.0,199.92948032,0.0,,9.4,0.07407407407407407
"Wednesday, Apr 12",MIA,@,PHI,W,3.0,2.0,10.0,6-7,3.0,3.0,Puk,Soto,None,2.6666666666666665,D,29584.0,.90,2,,18.3,34.0,219.92948032,0.0,,20.5,0.1111111111111111
"Friday, Apr 14",MIA,Home,ARI,W,5.0,1.0,9.0,7-7,3.0,3.0,Rogers,Bumgarner,None,2.183333333333333,N,10961.0,.93,3,,25.0,79.0,331.8678115,0.0,,9.4,0.1111111111111111
"Saturday, Apr 15",MIA,Home,ARI,W,3.0,2.0,9.0,8-7,3.0,3.0,Nardi,McGough,Scott,2.55,D,11038.0,.98,4,,26.7,85.0,231.8678115,0.0,,0.0,0.1111111111111111
"Sunday, Apr 16",MIA,Home,ARI,L,0.0,5.0,9.0,8-8,3.0,4.0,Gallen,Alcántara,None,2.183333333333333,D,15314.0,1.02,-1,,26.7,82.0,1.8678114999999877,0.0,,13.0,0.07407407407407407
"Monday, Apr 17",MIA,Home,SFG,W,4.0,3.0,9.0,9-8,3.0,4.0,Barnes,Webb,Puk,2.3166666666666664,N,8744.0,.94,1,,23.3,88.0,291.8678115,0.0,,20.5,0.1111111111111111
"Tuesday, Apr 18",MIA,Home,SFG,W,4.0,2.0,9.0,10-8,3.0,4.0,Cabrera,Junis,Puk,2.45,N,8783.0,.92,2,,24.4,79.0,231.8678115,0.0,,0.0,0.07407407407407407
"Wednesday, Apr 19",MIA,Home,SFG,L,2.0,5.0,11.0,10-9,3.0,4.0,Doval,Smeltzer,Rogers,3.6166666666666667,D,8272.0,.98,-1,,23.3,56.0,251.8678115,0.0,,5.4,0.07407407407407407
"Sunday, Apr 23",MIA,@,CLE,L,4.0,7.0,9.0,12-10,3.0,2.0,Allen,Luzardo,Clase,2.45,D,12664.0,.99,-1,,8.9,68.0,270.7452077,0.0,,33.5,0.1111111111111111
"Monday, Apr 24",MIA,@,ATL,L,0.0,11.0,9.0,12-11,3.0,3.0,Strider,Cabrera,None,2.35,N,28241.0,1.11,-2,,15.0,53.0,182.35313,0.0,,5.4,0.1111111111111111
"Tuesday, Apr 25",MIA,@,ATL,L,4.0,7.0,9.0,12-12,3.0,4.0,Morton,Hoeing,None,2.533333333333333,N,34059.0,1.05,-3,,9.4,63.0,152.35313,0.0,,5.4,0.037037037037037035
"Wednesday, Apr 26",MIA,@,ATL,L,4.0,6.0,9.0,12-13,3.0,5.0,Tonkin,Floro,Minter,2.466666666666667,N,30282.0,1.04,-4,,17.2,54.0,282.35312999999996,0.0,,14.8,0.1111111111111111
"Thursday, Apr 27",MIA,@,ATL,W,5.0,4.0,9.0,13-13,3.0,4.0,Puk,Minter,Floro,2.5666666666666664,D,32196.0,.97,1,,13.3,90.0,242.35313,0.0,,13.0,0.1111111111111111
"Friday, Apr 28",MIA,Home,CHC,W-wo,3.0,2.0,9.0,14-13,3.0,4.0,Puk,Rucker,None,2.4333333333333336,N,12340.0,.96,2,,27.2,74.0,21.867811499999988,0.0,,7.6,0.1111111111111111
"Saturday, Apr 29",MIA,Home,CHC,W,7.0,6.0,9.0,15-13,3.0,3.5,Cabrera,Kilian,Scott,3.216666666666667,D,14994.0,.98,3,,27.2,79.0,21.867811499999988,0.0,,5.4,0.1111111111111111
"Sunday, Apr 30",MIA,Home,CHC,W,4.0,3.0,9.0,16-13,2.0,3.0,Scott,Thompson,Puk,2.3,D,20345.0,.99,4,,28.3,70.0,51.86781149999999,0.0,,9.4,0.1111111111111111
"Tuesday, May 2",MIA,Home,ATL,L,0.0,6.0,9.0,16-14,3.0,4.0,Elder,Alcántara,None,2.6666666666666665,N,8626.0,1.17,-1,,25.0,69.0,121.86781149999999,0.0,,16.6,0.07407407407407407
"Wednesday, May 3",MIA,Home,ATL,L,6.0,14.0,9.0,16-15,2.0,5.0,McHugh,Garrett,None,2.6166666666666667,N,10428.0,1.13,-2,,25.0,69.0,131.8678115,0.0,,16.6,0.07407407407407407
"Thursday, May 4",MIA,Home,ATL,L,3.0,6.0,9.0,16-16,2.0,6.0,Dodd,Luzardo,Minter,2.6,D,8295.0,1.05,-3,,25.0,66.0,151.8678115,0.0,,11.2,0.07407407407407407
"Friday, May 5",MIA,@,CHC,L,1.0,4.0,9.0,16-17,3.0,6.0,Steele,Cabrera,Leiter,2.15,D,31181.0,.94,-4,,15.6,46.0,92.38427116,0.0,,11.2,0.07407407407407407
"Saturday, May 6",MIA,@,CHC,L,2.0,4.0,9.0,16-18,3.0,7.0,Thompson,Puk,Alzolay,2.75,D,36418.0,.88,-5,,22.2,33.0,112.38427116,0.0,,20.5,0.1111111111111111
"Sunday, May 7",MIA,@,CHC,W,5.0,4.0,14.0,17-18,2.0,7.0,Okert,Alzolay,Nardi,3.8166666666666664,D,38196.0,.86,1,,21.1,71.0,132.38427116,0.0,,18.4,0.1111111111111111
"Monday, May 8",MIA,@,ARI,L,2.0,5.0,9.0,17-19,3.0,7.5,Gallen,Garrett,None,2.55,N,9071.0,.92,-1,,28.9,13.0,290.2508321,0.0,,16.6,0.07407407407407407
"Tuesday, May 9",MIA,@,ARI,W,6.0,2.0,9.0,18-19,2.0,7.5,Luzardo,Pfaadt,None,2.4833333333333334,N,13608.0,.83,1,,30.6,12.0,290.2508321,0.0,,18.4,0.037037037037037035
"Wednesday, May 10",MIA,@,ARI,W,5.0,4.0,9.0,19-19,2.0,6.5,Floro,Chafin,Puk,2.75,D,10482.0,.93,2,,31.1,11.0,260.2508321,0.0,,18.4,0.07407407407407407
"Friday, May 12",MIA,Home,CIN,L,4.0,7.0,9.0,19-20,3.0,6.5,Gibaut,Floro,Díaz,2.966666666666667,N,13938.0,.95,-1,,26.7,67.0,321.8678115,0.0,,20.5,0.1111111111111111
