Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Tuesday, Jun 6",SDP,Home,SEA,L,1.0,4.0,9.0,28-33,4.0,8.0,Gilbert,Honeywell,Sewald,2.6333333333333333,N,40395.0,.70,-1,,17.2,63.0,250.26252469999997,0.0,,13.0,0.1111111111111111
"Wednesday, Jun 7",SDP,Home,SEA,W,10.0,3.0,9.0,29-33,4.0,8.0,Wacha,Kirby,None,2.7666666666666666,D,35490.0,.65,1,,18.3,63.0,270.2625247,0.0,,16.6,0.1111111111111111
"Friday, Jun 9",SDP,@,COL,W,9.0,6.0,9.0,30-33,4.0,8.0,Darvish,Gomber,Hader,2.8333333333333335,N,32551.0,.71,2,,20.0,44.0,21.037509228,0.0,,13.0,0.1111111111111111
"Saturday, Jun 10",SDP,@,COL,W,3.0,2.0,9.0,31-33,4.0,8.0,Carlton,Bird,Hader,2.8833333333333333,D,37234.0,.78,3,,19.0,43.0,61.037509228,0.0,,13.0,0.1111111111111111
"Sunday, Jun 11",SDP,@,COL,L-wo,4.0,5.0,9.0,31-34,4.0,9.0,Lawrence,Honeywell,None,2.6333333333333333,D,34724.0,.78,-1,,18.7,45.0,14.037509228000001,0.0,,20.4,0.1111111111111111
"Tuesday, Jun 13",SDP,Home,CLE,W,6.0,3.0,9.0,32-34,4.0,8.5,Musgrove,Bibee,Hader,2.3,N,40197.0,.74,1,,17.8,73.0,310.2625247,0.0,,13.0,0.1111111111111111
"Wednesday, Jun 14",SDP,Home,CLE,W,5.0,0.0,9.0,33-34,4.0,7.5,Wacha,Civale,None,2.6,N,43660.0,.78,2,,17.2,78.0,310.2625247,0.0,,13.0,0.1111111111111111
"Thursday, Jun 15",SDP,Home,CLE,L,6.0,8.0,9.0,33-35,4.0,7.5,Stephan,Weathers,Clase,3.15,N,41864.0,.80,-1,,17.8,75.0,310.2625247,0.0,,7.6,0.1111111111111111
"Friday, Jun 16",SDP,Home,TBR,L,2.0,6.0,9.0,33-36,4.0,8.5,McClanahan,Darvish,Fairbanks,2.7666666666666666,N,42367.0,.78,-2,,17.8,78.0,300.2625247,0.0,,13.0,0.1111111111111111
"Saturday, Jun 17",SDP,Home,TBR,W,2.0,0.0,9.0,34-36,4.0,8.5,Snell,Eflin,Hader,2.4,D,43180.0,.67,1,,18.3,78.0,300.2625247,0.0,,11.2,0.07407407407407407
"Sunday, Jun 18",SDP,Home,TBR,W,5.0,4.0,9.0,35-36,4.0,7.5,Musgrove,Chirinos,Hader,3.0,D,44404.0,.71,2,,17.8,84.0,330.2625247,0.0,,11.2,0.1111111111111111
"Monday, Jun 19",SDP,@,SFG,L-wo,4.0,7.0,10.0,35-37,4.0,8.5,Doval,Kerr,None,3.066666666666667,N,35376.0,.87,-1,,15.0,64.0,204.8480534,0.0,,27.7,0.07407407407407407
"Tuesday, Jun 20",SDP,@,SFG,L-wo,3.0,4.0,9.0,35-38,4.0,8.5,Rogers,Martinez,None,2.6666666666666665,N,32060.0,.78,-2,,16.1,60.0,204.8480534,0.0,,38.9,0.07407407407407407
"Wednesday, Jun 21",SDP,@,SFG,L,2.0,4.0,9.0,35-39,4.0,9.5,Hjelle,Darvish,Doval,2.8,N,33332.0,.68,-3,,16.1,60.0,204.8480534,0.0,,24.1,0.037037037037037035
"Thursday, Jun 22",SDP,@,SFG,W,10.0,0.0,9.0,36-39,4.0,9.5,Snell,Wood,None,2.3166666666666664,D,38638.0,.62,1,,14.4,72.0,204.8480534,0.0,,16.6,0.07407407407407407
"Friday, Jun 23",SDP,Home,WSN,W,13.0,3.0,9.0,37-39,4.0,8.5,Musgrove,Corbin,None,2.4833333333333334,N,42510.0,.60,2,,17.2,67.0,300.2625247,0.0,,9.4,0.07407407407407407
"Saturday, Jun 24",SDP,Home,WSN,L,0.0,2.0,9.0,37-40,4.0,8.5,Gray,Waldron,Harvey,2.75,N,43364.0,.64,-1,,18.9,65.0,300.2625247,0.0,,11.2,0.07407407407407407
"Sunday, Jun 25",SDP,Home,WSN,L,3.0,8.0,9.0,37-41,4.0,9.5,Gore,Lugo,None,3.15,D,41503.0,.58,-2,,17.2,78.0,300.2625247,0.0,,9.4,0.07407407407407407
"Tuesday, Jun 27",SDP,@,PIT,L,4.0,9.0,9.0,37-42,4.0,10.5,Hill,Knehr,Contreras,2.7,N,16539.0,.51,-3,,18.3,93.0,43.4235757,0.0,,9.4,0.25925925925925924
"Wednesday, Jun 28",SDP,@,PIT,L,1.0,7.0,9.0,37-43,4.0,10.5,Keller,Snell,None,2.8666666666666667,N,14604.0,.44,-4,,17.8,90.0,133.42357570000001,0.0,,9.4,0.18518518518518517
"Thursday, Jun 29",SDP,@,PIT,L,4.0,5.0,9.0,37-44,4.0,10.5,Moreta,Hill,Bednar,2.4833333333333334,D,16871.0,.40,-5,,17.2,81.0,243.42357570000001,0.0,,0.0,0.07407407407407407
"Friday, Jun 30",SDP,@,CIN,L-wo,5.0,7.0,11.0,37-45,4.0,11.5,Duarte,Carlton,None,3.35,N,31772.0,.34,-6,,20.0,100.0,237.65726460000002,0.8,,0.0,0.1111111111111111
"Saturday, Jul 1",SDP,@,CIN,W,12.0,5.0,9.0,38-45,4.0,11.5,Wacha,Williamson,None,2.966666666666667,D,30895.0,.27,1,,26.1,82.0,67.6572646,0.0,,11.2,0.1111111111111111
"Sunday, Jul 2",SDP,@,CIN,L,3.0,4.0,9.0,38-46,4.0,11.5,Sims,Cosgrove,Díaz,2.45,D,37714.0,.33,-1,,25.0,88.0,87.6572646,0.0,,5.4,0.6666666666666666
"Monday, Jul 3",SDP,Home,LAA,W,10.0,3.0,9.0,39-46,4.0,11.0,Snell,Barria,None,3.25,N,45101.0,.28,1,,18.3,84.0,290.2625247,0.0,,11.2,0.1111111111111111
"Tuesday, Jul 4",SDP,Home,LAA,W,8.0,5.0,9.0,40-46,4.0,10.0,Musgrove,Ohtani,Hader,3.033333333333333,D,44725.0,.31,2,,17.8,84.0,300.2625247,0.0,,9.4,0.07407407407407407
"Wednesday, Jul 5",SDP,Home,LAA,W,5.0,3.0,9.0,41-46,4.0,9.0,Martinez,Webb,Hader,2.533333333333333,N,43401.0,.38,3,,17.8,84.0,310.2625247,0.0,,11.2,0.07407407407407407
"Friday, Jul 7",SDP,Home,NYM,L,5.0,7.0,10.0,41-47,4.0,9.5,Smith,Cosgrove,None,3.45,N,42712.0,.40,-1,,17.2,78.0,300.2625247,0.0,,11.2,0.07407407407407407
"Saturday, Jul 8",SDP,Home,NYM,W,3.0,1.0,9.0,42-47,4.0,9.5,Snell,Peterson,Hader,2.466666666666667,N,42647.0,.34,1,,17.8,75.0,310.2625247,0.0,,9.4,0.07407407407407407
"Sunday, Jul 9",SDP,Home,NYM,W,6.0,2.0,9.0,43-47,4.0,8.5,Musgrove,Scherzer,None,2.7,D,42745.0,.36,2,,17.8,78.0,270.2625247,0.0,,11.2,0.1111111111111111
"Friday, Jul 14",SDP,@,PHI,W,8.0,3.0,9.0,44-47,4.0,8.5,Darvish,Sánchez,Hader,2.9333333333333336,N,44028.0,.46,3,,28.9,63.0,179.92948032,0.0,,14.8,0.1111111111111111
"Sunday, Jul 16",SDP,@,PHI,L-wo,6.0,7.0,12.0,44-50,4.0,10.0,Hoffman,Hill,None,3.5,D,37204.0,.37,-3,,26.7,90.0,149.92948032,0.0,,18.4,0.14814814814814814
"Tuesday, Jul 18",SDP,@,TOR,W,9.0,1.0,9.0,45-50,4.0,10.5,Musgrove,Manoah,None,3.033333333333333,N,42680.0,.28,1,,20.7,67.0,29.909589299999993,0.0,,14.8,0.1111111111111111
"Wednesday, Jul 19",SDP,@,TOR,W,2.0,0.0,9.0,46-50,4.0,9.5,Darvish,Berríos,Hader,2.783333333333333,N,42948.0,.30,2,,21.3,60.0,31.909589299999993,0.0,,11.2,0.037037037037037035
"Thursday, Jul 20",SDP,@,TOR,L,0.0,4.0,9.0,46-51,4.0,10.0,Bassitt,Snell,None,2.8833333333333333,D,43196.0,.39,-1,,21.6,53.0,206.9095893,0.0,,7.9,0.037037037037037035
"Friday, Jul 21",SDP,@,DET,W,5.0,4.0,9.0,47-51,4.0,10.0,Lugo,Olson,Hader,2.55,N,28834.0,.37,1,,23.0,74.0,148.7729507,0.0,,14.8,0.037037037037037035
"Saturday, Jul 22",SDP,@,DET,W,14.0,3.0,9.0,48-51,4.0,10.0,Wolf,Englert,None,2.783333333333333,N,31974.0,.44,2,,19.0,88.0,358.7729507,0.0,,5.4,0.037037037037037035
"Sunday, Jul 23",SDP,@,DET,L,1.0,3.0,9.0,48-52,4.0,10.0,Faedo,Musgrove,Lange,2.4333333333333336,D,24523.0,.49,-1,,19.0,78.0,28.772950699999996,0.0,,9.4,0.037037037037037035
"Monday, Jul 24",SDP,Home,PIT,L,4.0,8.0,9.0,48-53,4.0,10.0,Priester,Darvish,None,2.8833333333333333,N,43419.0,.46,-2,,21.7,79.0,300.2625247,0.0,,9.4,0.1111111111111111
"Tuesday, Jul 25",SDP,Home,PIT,W,5.0,1.0,9.0,49-53,4.0,10.0,Snell,Hill,None,2.8,N,43448.0,.42,1,,21.1,82.0,300.2625247,0.0,,13.0,0.07407407407407407
"Wednesday, Jul 26",SDP,Home,PIT,L,2.0,3.0,9.0,49-54,4.0,10.0,Oviedo,Lugo,Bednar,2.3666666666666667,D,41394.0,.45,-1,,22.8,79.0,310.2625247,0.0,,7.6,0.07407407407407407
"Friday, Jul 28",SDP,Home,TEX,W,7.0,1.0,9.0,50-54,4.0,9.0,Musgrove,Dunning,None,2.6333333333333333,N,44241.0,.35,1,,21.1,84.0,190.26252469999997,0.0,,7.6,0.07407407407407407
"Saturday, Jul 29",SDP,Home,TEX,W,4.0,0.0,9.0,51-54,4.0,9.0,Darvish,Pérez,None,2.5833333333333335,N,42677.0,.42,2,,20.6,81.0,300.2625247,0.0,,7.6,0.1111111111111111
"Sunday, Jul 30",SDP,Home,TEX,W,5.0,3.0,9.0,52-54,4.0,8.0,Snell,Leclerc,Hader,3.1333333333333333,D,42943.0,.48,3,,21.7,84.0,290.2625247,0.0,,7.6,0.1111111111111111
"Monday, Jul 31",SDP,@,COL,L-wo,3.0,4.0,10.0,52-55,4.0,8.5,Hand,Martinez,None,2.85,N,25582.0,.54,-1,,26.2,39.0,229.037509228,0.0,,14.8,0.1111111111111111
"Tuesday, Aug 1",SDP,@,COL,W,8.0,5.0,9.0,53-55,4.0,8.5,Suarez,Lambert,Hader,3.0166666666666666,N,27417.0,.51,1,,22.9,57.0,352.037509228,0.1,,13.0,0.1111111111111111
"Wednesday, Aug 2",SDP,@,COL,W,11.0,1.0,9.0,54-55,4.0,8.5,Kerr,Freeland,None,2.9333333333333336,D,28437.0,.55,2,,23.4,58.0,211.037509228,0.0,,14.8,0.25925925925925924
