Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Sunday, Aug 20",ATL,Home,SFG,L,3.0,4.0,9.0,80-43,1.0,up13.5,Doval,Yates,None,3.183333333333333,D,40291.0,.07,-1,,21.7,87.0,212.35313,0.0,,5.4,0.037037037037037035
"Monday, Aug 21",ATL,Home,NYM,L,4.0,10.0,9.0,80-44,1.0,up12.5,Bickford,Winans,None,3.033333333333333,N,33216.0,.08,-2,,24.4,79.0,202.35313,0.0,,0.0,0.037037037037037035
"Tuesday, Aug 22",ATL,Home,NYM,W,3.0,2.0,9.0,81-44,1.0,up12.5,Elder,Megill,Iglesias,2.8666666666666667,N,36841.0,.12,1,,27.8,70.0,202.35313,0.0,,0.0,0.07407407407407407
"Wednesday, Aug 23",ATL,Home,NYM,W,7.0,0.0,9.0,82-44,1.0,up13.5,Morton,Quintana,None,2.5833333333333335,N,35674.0,.10,2,,27.8,77.0,202.35313,0.0,,0.0,0.07407407407407407
"Friday, Aug 25",ATL,@,SFG,W,5.0,1.0,9.0,83-44,1.0,up13.5,Strider,Webb,None,2.25,N,36511.0,.06,3,,20.0,78.0,204.8480534,0.0,,25.9,0.037037037037037035
"Saturday, Aug 26",ATL,@,SFG,W,7.0,3.0,9.0,84-44,1.0,up13.5,Fried,Manaea,None,2.6833333333333336,D,36798.0,.08,4,,18.3,81.0,194.8480534,0.0,,22.3,0.037037037037037035
"Sunday, Aug 27",ATL,@,SFG,L,5.0,8.0,9.0,84-45,1.0,up12.5,Alexander,Shuster,Doval,2.783333333333333,D,31047.0,.08,-1,,16.7,86.0,194.8480534,0.0,,24.1,0.037037037037037035
"Monday, Aug 28",ATL,@,COL,W,14.0,4.0,9.0,85-45,1.0,up12.5,Elder,Kauffmann,None,2.9,N,27024.0,.11,1,,21.8,54.0,3.0375092280000002,0.0,,16.7,0.25925925925925924
"Tuesday, Aug 29",ATL,@,COL,W,3.0,1.0,9.0,86-45,1.0,up12.5,Morton,Lambert,Iglesias,2.6,N,25244.0,.07,2,,20.3,51.0,33.037509228,0.0,,16.7,0.07407407407407407
"Wednesday, Aug 30",ATL,@,COL,W,7.0,3.0,9.0,87-45,1.0,up13.5,Vines,Freeland,None,2.5833333333333335,N,27425.0,.10,3,,23.6,30.0,103.037509228,0.0,,13.0,0.07407407407407407
"Thursday, Aug 31",ATL,@,LAD,W,8.0,7.0,9.0,88-45,1.0,up14.0,Strider,Lynn,Iglesias,2.8666666666666667,N,47623.0,.07,4,,25.6,64.0,333.5154598,0.0,,0.0,0.037037037037037035
"Friday, Sep 1",ATL,@,LAD,W,6.0,3.0,9.0,89-45,1.0,up15.0,Fried,Urías,Yates,2.8833333333333333,N,52436.0,.07,5,,22.8,73.0,333.5154598,0.0,,0.0,0.037037037037037035
"Saturday, Sep 2",ATL,@,LAD,W,4.0,2.0,10.0,90-45,1.0,up16.0,Tonkin,Vesia,Iglesias,2.716666666666667,N,51470.0,.03,6,,23.3,69.0,103.5154598,0.0,,5.4,0.1111111111111111
"Sunday, Sep 3",ATL,@,LAD,L,1.0,3.0,9.0,90-46,1.0,up15.0,Miller,Morton,Graterol,2.55,D,47499.0,.02,-1,,23.3,71.0,218.5154598,0.0,,5.4,0.07407407407407407
"Tuesday, Sep 5",ATL,Home,STL,L,6.0,10.0,9.0,90-47,1.0,up14.5,Mikolas,Soroka,None,2.716666666666667,N,33553.0,.03,-2,,23.9,82.0,82.35313,0.0,,5.4,0.037037037037037035
"Wednesday, Sep 6",ATL,Home,STL,L,6.0,11.0,9.0,90-48,1.0,up13.5,Hudson,Strider,None,2.8833333333333333,N,35514.0,.02,-3,,25.6,76.0,202.35313,0.0,,0.0,0.07407407407407407
"Thursday, Sep 7",ATL,Home,STL,W,8.0,5.0,9.0,91-48,1.0,up14.0,Fried,Wainwright,None,2.75,N,34349.0,.03,1,,24.4,88.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Sep 8",ATL,Home,PIT,W,8.0,2.0,9.0,92-48,1.0,up15.0,Elder,Keller,None,2.2333333333333334,N,40452.0,.03,2,,26.1,65.0,92.35313,0.0,,5.4,0.037037037037037035
"Saturday, Sep 9",ATL,Home,PIT,L,4.0,8.0,9.0,92-49,1.0,up14.0,Borucki,Dodd,None,3.2,N,42866.0,.03,-1,,19.4,91.0,202.35313,0.0,,0.0,0.1111111111111111
"Sunday, Sep 10",ATL,Home,PIT,W,5.0,2.0,9.0,93-49,1.0,up15.0,Hand,Selby,Iglesias,2.4166666666666665,D,39071.0,.05,1,,23.9,82.0,202.35313,0.0,,0.0,0.6666666666666666
"Tuesday, Sep 12",ATL,@,PHI,W,7.0,6.0,10.0,95-50,1.0,up16.0,Iglesias,Kimbrel,Hand,3.466666666666667,N,28683.0,.03,1,,23.9,82.0,289.92948032,0.0,,11.2,0.07407407407407407
"Wednesday, Sep 13",ATL,@,PHI,W,4.0,1.0,9.0,96-50,1.0,up17.0,Strider,Sánchez,Yates,2.3333333333333335,N,31133.0,.02,2,,23.9,79.0,169.92948032,0.0,,9.4,0.1111111111111111
