Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Tuesday, May 30",SFG,Home,PIT,L,1.0,2.0,9.0,28-27,3.0,5.5,Moreta,Manaea,Bednar,2.7333333333333334,N,24166.0,1.10,-1,,15.0,69.0,204.8480534,0.0,,22.3,0.1111111111111111
"Wednesday, May 31",SFG,Home,PIT,L,4.0,9.0,9.0,28-28,3.0,5.5,Keller,Wood,None,2.533333333333333,D,23827.0,1.01,-2,,16.1,67.0,184.8480534,0.0,,29.5,0.07407407407407407
"Friday, Jun 2",SFG,Home,BAL,L,2.0,3.0,9.0,28-29,3.0,6.5,Kremer,Webb,Bautista,2.4833333333333334,N,27873.0,.93,-3,,13.9,69.0,184.8480534,0.0,,18.4,0.07407407407407407
"Saturday, Jun 3",SFG,Home,BAL,W,4.0,0.0,9.0,29-29,3.0,5.5,Cobb,Bradish,None,2.5833333333333335,N,32416.0,.86,1,,14.4,72.0,204.8480534,0.0,,20.5,0.07407407407407407
"Sunday, Jun 4",SFG,Home,BAL,L,3.0,8.0,9.0,29-30,3.0,5.5,Wells,DeSclafani,None,2.6166666666666667,D,35571.0,.92,-1,,16.1,70.0,214.8480534,0.0,,18.4,0.07407407407407407
"Tuesday, Jun 6",SFG,@,COL,W,10.0,4.0,9.0,30-30,3.0,5.5,Walker,Lamet,None,3.466666666666667,N,29190.0,.90,1,,15.4,67.0,108.037509228,0.0,,14.8,0.1111111111111111
"Wednesday, Jun 7",SFG,@,COL,W,5.0,4.0,9.0,31-30,3.0,5.5,Rogers,Lawrence,Doval,2.783333333333333,N,24149.0,.98,2,,18.8,52.0,119.037509228,0.0,,13.0,0.1111111111111111
"Thursday, Jun 8",SFG,@,COL,W,6.0,4.0,9.0,32-30,3.0,5.0,Alexander,Johnson,Doval,2.7666666666666666,D,30372.0,1.02,3,,18.0,59.0,286.037509228,0.0,,13.0,0.1111111111111111
"Friday, Jun 9",SFG,Home,CHC,L,2.0,3.0,9.0,32-31,3.0,6.0,Stroman,DeSclafani,Alzolay,2.6,N,34816.0,1.07,-1,,17.8,65.0,204.8480534,0.0,,24.1,0.07407407407407407
"Saturday, Jun 10",SFG,Home,CHC,L,0.0,4.0,9.0,32-32,3.0,7.0,Hendricks,Junis,None,2.216666666666667,D,35452.0,1.01,-2,,16.1,65.0,194.8480534,0.0,,24.1,0.1111111111111111
"Sunday, Jun 11",SFG,Home,CHC,W,13.0,3.0,9.0,33-32,3.0,7.0,Beck,Wesneski,None,3.1,D,36842.0,.91,1,,13.9,81.0,204.8480534,0.0,,14.8,0.1111111111111111
"Monday, Jun 12",SFG,@,STL,W,4.0,3.0,9.0,34-32,3.0,7.0,Webb,Stratton,Doval,2.5166666666666666,N,40886.0,.98,2,,18.3,81.0,297.30370856,0.0,,25.9,0.1111111111111111
"Tuesday, Jun 13",SFG,@,STL,W,11.0,3.0,9.0,35-32,3.0,6.0,Jackson,Flaherty,Winn,3.283333333333333,N,40917.0,1.01,3,,13.9,87.0,297.30370856,0.0,,0.0,0.037037037037037035
"Wednesday, Jun 14",SFG,@,STL,W,8.0,5.0,10.0,36-32,3.0,5.0,Rogers,Matz,Doval,2.8666666666666667,D,39165.0,1.09,4,,22.8,50.0,167.30370856,0.0,,5.4,0.037037037037037035
"Friday, Jun 16",SFG,@,LAD,W,7.0,5.0,11.0,37-32,3.0,4.5,Rogers,Vesia,Junis,3.5166666666666666,N,49074.0,1.30,5,,18.0,81.0,216.5154598,0.0,,18.4,0.07407407407407407
"Saturday, Jun 17",SFG,@,LAD,W,15.0,0.0,9.0,38-32,3.0,4.5,Wood,Miller,Beck,2.45,N,51385.0,1.33,6,,19.0,75.0,233.5154598,0.0,,7.0,0.1111111111111111
