Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Thursday, Jun 8",NYM,@,ATL,L-wo,10.0,13.0,10.0,30-33,4.0,8.5,Iglesias,Hunter,None,3.55,N,39347.0,1.00,-6,,23.3,62.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Jun 9",NYM,@,PIT,L,7.0,14.0,9.0,30-34,4.0,9.5,Hill,Megill,None,2.7,N,29429.0,.84,-7,,17.2,45.0,233.42357570000001,0.0,,11.2,0.1111111111111111
"Saturday, Jun 10",NYM,@,PIT,W,5.0,1.0,9.0,31-34,4.0,9.5,Senga,Oviedo,None,2.5166666666666666,D,35290.0,.79,1,,17.2,48.0,193.42357570000001,0.0,,7.6,0.07407407407407407
"Sunday, Jun 11",NYM,@,PIT,L,1.0,2.0,9.0,31-35,4.0,9.5,Keller,Carrasco,Bednar,2.2666666666666666,D,26770.0,.85,-1,,17.8,56.0,243.42357570000001,0.0,,0.0,0.1111111111111111
"Tuesday, Jun 13",NYM,Home,NYY,L,6.0,7.0,9.0,31-36,4.0,9.5,Marinaccio,Walker,King,3.3166666666666664,N,43707.0,.74,-2,,18.5,98.0,216.00885818,0.4,,18.4,0.2962962962962963
"Wednesday, Jun 14",NYM,Home,NYY,W-wo,4.0,3.0,10.0,32-36,4.0,10.0,Leone,Abreu,None,3.283333333333333,N,44121.0,.69,1,,21.1,49.0,226.00885818,0.0,,5.4,0.07407407407407407
"Friday, Jun 16",NYM,Home,STL,W,6.0,1.0,9.0,33-36,4.0,10.5,Megill,Mikolas,None,2.0166666666666666,N,33948.0,.69,2,,22.8,53.0,236.00885818,0.0,,9.4,0.037037037037037035
"Saturday, Jun 17",NYM,Home,STL,L,3.0,5.0,9.0,33-37,4.0,11.5,Wainwright,Senga,Hicks,2.7,D,39143.0,.72,-1,,19.4,71.0,36.008858180000004,0.8,,9.4,0.2962962962962963
"Sunday, Jun 18",NYM,Home,STL,L,7.0,8.0,9.0,33-38,4.0,12.5,VerHagen,Ottavino,Hicks,3.033333333333333,D,43110.0,.62,-2,,19.4,59.0,346.00885818,0.0,,0.0,0.1111111111111111
"Monday, Jun 19",NYM,@,HOU,W,11.0,1.0,9.0,34-38,4.0,12.0,Scherzer,Brown,None,2.6333333333333333,N,33185.0,.53,1,,29.0,79.0,206.82615859999999,0.0,,13.0,0.1111111111111111
"Tuesday, Jun 20",NYM,@,HOU,L,2.0,4.0,9.0,34-39,4.0,13.0,Valdez,Verlander,Pressly,2.183333333333333,N,34606.0,.58,-1,,30.0,75.0,226.82615859999999,0.0,,5.4,0.1111111111111111
"Wednesday, Jun 21",NYM,@,HOU,L,8.0,10.0,9.0,34-40,4.0,13.5,Maton,Leone,Pressly,3.533333333333333,D,38279.0,.51,-2,,29.0,79.0,186.82615859999999,0.0,,7.6,0.037037037037037035
"Friday, Jun 23",NYM,@,PHI,L,1.0,5.0,9.0,34-41,4.0,14.0,Walker,Senga,None,2.7333333333333334,N,35093.0,.49,-3,,18.3,90.0,79.92948032,0.0,,14.8,0.14814814814814814
"Saturday, Jun 24",NYM,@,PHI,W,4.0,2.0,9.0,35-41,4.0,14.0,Scherzer,Sánchez,Robertson,2.65,D,43586.0,.43,1,,21.7,94.0,349.92948032,0.0,,0.0,0.25925925925925924
"Sunday, Jun 25",NYM,@,PHI,L,6.0,7.0,9.0,35-42,4.0,15.0,Hoffman,Brigham,Kimbrel,3.2666666666666666,D,42901.0,.47,-1,,23.3,85.0,219.92948032,0.0,,9.4,0.25925925925925924
"Monday, Jun 26",NYM,Home,MIL,L,1.0,2.0,9.0,35-43,4.0,16.0,Rea,Smith,Williams,2.75,N,34384.0,.42,-2,,22.2,84.0,136.00885818,0.0,,9.4,0.07407407407407407
"Tuesday, Jun 27",NYM,Home,MIL,W,7.0,2.0,9.0,36-43,4.0,16.0,Peterson,Teheran,None,2.6833333333333336,N,35295.0,.35,1,,23.0,78.0,46.008858180000004,0.3,,11.2,0.2962962962962963
"Wednesday, Jun 28",NYM,Home,MIL,L,2.0,5.0,9.0,36-44,4.0,17.0,Wilson,Hartwig,Williams,2.95,N,28440.0,.37,-1,,20.6,84.0,266.00885818,0.3,,5.4,0.2962962962962963
"Thursday, Jun 29",NYM,Home,MIL,L,2.0,3.0,9.0,36-45,4.0,17.5,Houser,McFarland,Williams,2.9,N,30282.0,.30,-2,,23.9,64.0,346.00885818,0.0,,0.0,0.1111111111111111
"Friday, Jun 30",NYM,Home,SFG,L,4.0,5.0,9.0,36-46,4.0,18.5,Manaea,Robertson,Doval,2.783333333333333,N,30116.0,.25,-3,,23.9,66.0,346.00885818,0.0,,0.0,0.1111111111111111
"Saturday, Jul 1",NYM,Home,SFG,W,4.0,1.0,9.0,37-46,4.0,18.5,Verlander,DeSclafani,Ottavino,2.1666666666666665,D,34887.0,.21,1,,23.3,60.0,266.00885818,0.0,,5.4,0.037037037037037035
"Sunday, Jul 2",NYM,Home,SFG,W,8.0,4.0,9.0,38-46,4.0,18.5,Hartwig,Wood,None,3.283333333333333,N,28473.0,.25,2,,22.2,82.0,146.00885818,0.0,,13.0,0.1111111111111111
"Tuesday, Jul 4",NYM,@,ARI,W,8.0,5.0,9.0,39-46,4.0,18.0,Scherzer,Castro,Robertson,3.0166666666666666,D,41670.0,.31,3,,42.8,8.0,260.2508321,0.0,,20.5,0.07407407407407407
"Wednesday, Jul 5",NYM,@,ARI,W,2.0,1.0,9.0,40-46,4.0,18.0,Senga,Chafin,Robertson,2.6166666666666667,N,18152.0,.32,4,,43.3,7.0,280.2508321,0.0,,27.7,0.07407407407407407
"Thursday, Jul 6",NYM,@,ARI,W,9.0,0.0,9.0,41-46,4.0,17.5,Carrasco,Nelson,None,2.6166666666666667,N,18514.0,.38,5,,41.1,10.0,230.25083210000003,0.0,,14.8,0.037037037037037035
"Friday, Jul 7",NYM,@,SDP,W,7.0,5.0,10.0,42-46,4.0,17.5,Smith,Cosgrove,None,3.45,N,42712.0,.41,6,,17.2,78.0,300.2625247,0.0,,11.2,0.07407407407407407
"Saturday, Jul 8",NYM,@,SDP,L,1.0,3.0,9.0,42-47,4.0,18.5,Snell,Peterson,Hader,2.466666666666667,N,42647.0,.47,-1,,17.8,75.0,310.2625247,0.0,,9.4,0.07407407407407407
"Sunday, Jul 9",NYM,@,SDP,L,2.0,6.0,9.0,42-48,4.0,18.5,Musgrove,Scherzer,None,2.7,D,42745.0,.39,-2,,17.8,78.0,270.2625247,0.0,,11.2,0.1111111111111111
"Friday, Jul 14",NYM,Home,LAD,L,0.0,6.0,9.0,42-49,4.0,19.5,Urías,Verlander,None,2.8,N,40503.0,.34,-3,,28.3,68.0,179.00885818,0.0,,5.4,0.037037037037037035
"Saturday, Jul 15",NYM,Home,LAD,L,1.0,5.0,9.0,42-50,4.0,19.5,Graterol,Ottavino,None,2.85,N,38225.0,.28,-4,,25.0,74.0,256.00885818,0.0,,5.4,0.1111111111111111
"Sunday, Jul 16",NYM,Home,LAD,W-wo,2.0,1.0,10.0,43-50,4.0,18.5,Robertson,Robertson,None,2.783333333333333,N,34805.0,.23,1,,26.0,100.0,136.00885818,0.0,,7.6,0.1111111111111111
"Tuesday, Jul 18",NYM,Home,CHW,W,11.0,10.0,9.0,44-50,4.0,17.5,Hartwig,Giolito,Robertson,3.466666666666667,N,37109.0,.24,2,,26.1,77.0,236.00885818,0.0,,9.4,0.037037037037037035
"Wednesday, Jul 19",NYM,Home,CHW,W,5.0,1.0,9.0,45-50,4.0,16.5,Verlander,Toussaint,None,2.1,N,34873.0,.26,3,,24.4,85.0,256.00885818,0.0,,7.6,0.037037037037037035
"Thursday, Jul 20",NYM,Home,CHW,L,2.0,6.0,9.0,45-51,4.0,17.5,Kopech,Quintana,None,2.6166666666666667,D,34751.0,.33,-1,,23.9,84.0,346.00885818,0.0,,0.0,0.07407407407407407
"Friday, Jul 21",NYM,@,BOS,W,5.0,4.0,9.0,46-51,4.0,17.5,Hartwig,Crawford,Robertson,2.95,D,37035.0,.30,1,,21.7,73.0,85.82575904000001,0.0,,5.4,0.07407407407407407
"Saturday, Jul 22",NYM,@,BOS,L,6.0,8.0,9.0,46-52,4.0,17.5,Paxton,Scherzer,Jansen,2.65,N,36505.0,.31,-1,,18.9,96.0,55.82575904,21.8,,11.2,0.1111111111111111
"Sunday, Jul 23",NYM,@,BOS,L,1.0,6.0,9.0,46-53,4.0,18.5,Murphy,Carrasco,None,2.8666666666666667,N,35619.0,.32,-2,,23.9,69.0,295.82575904,0.0,,5.4,0.1111111111111111
"Tuesday, Jul 25",NYM,@,NYY,W,9.0,3.0,9.0,47-53,4.0,17.5,Verlander,Germán,None,3.183333333333333,N,46540.0,.30,1,,25.0,79.0,134.38233316,0.0,,13.0,0.037037037037037035
"Wednesday, Jul 26",NYM,@,NYY,L,1.0,3.0,9.0,47-54,4.0,17.5,Rodón,Quintana,Holmes,2.533333333333333,N,46761.0,.35,-1,,21.7,84.0,284.38233316000003,0.1,,0.0,0.6296296296296297
"Thursday, Jul 27",NYM,Home,WSN,W,2.0,1.0,9.0,48-54,4.0,17.0,Peterson,Thompson,Raley,2.8,N,32834.0,.27,1,,25.6,64.0,196.00885818,0.0,,11.2,0.037037037037037035
"Friday, Jul 28",NYM,Home,WSN,W,5.0,1.0,9.0,49-54,4.0,17.0,Scherzer,Gore,None,2.6166666666666667,N,25385.0,.33,2,,29.4,65.0,6.008858180000001,0.0,,11.2,0.1111111111111111
"Saturday, Jul 29",NYM,Home,WSN,L,6.0,11.0,9.0,49-55,4.0,18.0,Corbin,Carrasco,None,3.066666666666667,N,30858.0,.38,-1,,28.9,63.0,266.00885818,0.0,,13.0,0.07407407407407407
"Sunday, Jul 30",NYM,Home,WSN,W,5.0,2.0,9.0,50-55,4.0,18.0,Verlander,Williams,Raley,2.55,D,33861.0,.30,1,,24.4,71.0,346.00885818,0.0,,5.4,0.037037037037037035
"Tuesday, Aug 1",NYM,@,KCR,L-wo,6.0,7.0,10.0,50-56,4.0,18.5,Hernández,Raley,None,3.2666666666666666,N,16140.0,.37,-1,,24.4,85.0,33.28981806,0.0,,9.4,0.1111111111111111
"Wednesday, Aug 2",NYM,@,KCR,L,0.0,4.0,9.0,50-57,4.0,19.5,Ragans,Senga,None,2.5833333333333335,N,13630.0,.28,-2,,28.3,77.0,23.28981806,0.0,,14.8,0.6296296296296297
"Thursday, Aug 3",NYM,@,KCR,L,2.0,9.0,9.0,50-58,4.0,20.0,Singer,Carrasco,None,2.2333333333333334,D,11926.0,.26,-3,,26.7,87.0,353.28981806,0.0,,9.4,0.6666666666666666
"Friday, Aug 4",NYM,@,BAL,L,3.0,10.0,9.0,50-59,4.0,21.0,Baumann,Bickford,None,3.1166666666666667,N,29550.0,.21,-4,,21.7,79.0,157.66021454,0.0,,23.0,0.1111111111111111
"Saturday, Aug 5",NYM,@,BAL,L,3.0,7.0,9.0,50-60,4.0,21.0,Gibson,Megill,None,2.85,N,44326.0,.19,-5,,24.4,82.0,157.66021454,0.0,,11.5,0.037037037037037035
"Sunday, Aug 6",NYM,@,BAL,L,0.0,2.0,9.0,50-61,4.0,21.0,Pérez,Quintana,Bautista,2.6,D,27100.0,.15,-6,,27.2,67.0,160.66021454,0.0,,6.8,0.1111111111111111
