Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Saturday, May 6",TOR,@,PIT,W,8.0,2.0,9.0,20-14,4.0,7.0,Berríos,Oviedo,None,2.5166666666666666,N,34882.0,.92,2,,13.9,45.0,273.4235757,0.0,,9.4,0.07407407407407407
"Sunday, May 7",TOR,@,PIT,W,10.0,1.0,9.0,21-14,3.0,7.0,Kikuchi,Contreras,None,2.7666666666666666,D,21655.0,.93,3,,16.7,41.0,243.42357570000001,0.0,,0.0,0.14814814814814814
"Tuesday, May 9",TOR,@,PHI,L,4.0,8.0,9.0,21-15,3.0,7.5,Nola,Manoah,None,3.1666666666666665,N,44544.0,.98,-1,,18.9,50.0,319.92948032,0.0,,9.4,0.1111111111111111
"Wednesday, May 10",TOR,@,PHI,L-wo,1.0,2.0,10.0,21-16,4.0,7.5,Kimbrel,Mayza,None,2.9333333333333336,D,31758.0,.97,-2,,13.9,51.0,189.92948032,0.0,,5.4,0.07407407407407407
"Friday, May 12",TOR,Home,ATL,W,3.0,0.0,9.0,22-16,3.0,7.0,Bassitt,Strider,None,2.2,N,35047.0,.95,1,,20.7,41.0,336.9095893,0.0,,13.3,0.037037037037037035
"Saturday, May 13",TOR,Home,ATL,W,5.0,2.0,9.0,23-16,3.0,6.0,Swanson,Minter,Romano,2.8333333333333335,D,41341.0,.97,2,,21.5,40.0,357.9095893,0.0,,14.4,0.1111111111111111
"Sunday, May 14",TOR,Home,ATL,W-wo,6.0,5.0,9.0,24-16,3.0,6.0,Pearson,Iglesias,None,3.066666666666667,D,40895.0,.95,3,,16.6,34.0,22.909589299999993,0.0,,25.6,0.1111111111111111
"Monday, May 15",TOR,Home,NYY,L,4.0,7.0,9.0,24-17,3.0,6.5,Brito,Manoah,King,2.783333333333333,N,28810.0,1.12,-1,,13.3,28.0,353.9095893,0.0,,22.3,0.037037037037037035
"Tuesday, May 16",TOR,Home,NYY,L,3.0,6.0,9.0,24-18,3.0,7.5,Weber,Swanson,Peralta,3.033333333333333,N,35112.0,1.12,-2,,16.6,30.0,273.9095893,0.0,,22.3,0.037037037037037035
"Wednesday, May 17",TOR,Home,NYY,W-wo,3.0,0.0,10.0,25-18,3.0,6.5,Romano,Peralta,None,3.1666666666666665,N,27431.0,1.12,1,,10.0,56.0,27.909589299999993,0.0,,27.4,0.037037037037037035
"Thursday, May 18",TOR,Home,NYY,L,2.0,4.0,9.0,25-19,3.0,6.5,Cortés,Berríos,Marinaccio,2.4833333333333334,N,33290.0,1.08,-1,,8.1,52.0,5.909589299999993,0.0,,20.5,0.037037037037037035
"Friday, May 19",TOR,Home,BAL,L,2.0,6.0,9.0,25-20,4.0,7.5,Gibson,Kikuchi,None,2.8166666666666664,N,32485.0,1.16,-2,,9.8,39.0,95.9095893,0.0,,15.1,0.037037037037037035
"Saturday, May 20",TOR,Home,BAL,L,5.0,6.0,10.0,25-21,5.0,8.5,Bautista,García,None,3.533333333333333,D,41611.0,1.02,-3,,16.8,84.0,227.9095893,0.2,,13.7,0.2962962962962963
"Sunday, May 21",TOR,Home,BAL,L,3.0,8.0,11.0,25-22,5.0,8.5,Baumann,García,None,3.5166666666666666,D,41643.0,.98,-4,,12.0,74.0,293.9095893,0.0,,24.5,0.1111111111111111
"Monday, May 22",TOR,@,TBR,L,4.0,6.0,9.0,25-23,5.0,9.5,Fleming,Bassitt,Fairbanks,2.533333333333333,N,8857.0,.90,-5,,27.2,88.0,311.0,0.0,,11.2,0.1111111111111111
"Tuesday, May 23",TOR,@,TBR,W,20.0,1.0,9.0,26-23,4.0,8.5,Berríos,Bradley,None,2.5166666666666666,N,11906.0,.87,1,,25.0,88.0,41.0,0.0,,24.1,0.07407407407407407
"Wednesday, May 24",TOR,@,TBR,L,3.0,7.0,9.0,26-24,4.0,9.5,McClanahan,Kikuchi,None,2.4166666666666665,N,8699.0,.92,-1,,24.4,91.0,41.0,0.3,,22.3,0.1111111111111111
"Thursday, May 25",TOR,@,TBR,L,3.0,6.0,9.0,26-25,5.0,10.5,Eflin,Manoah,Poche,2.6,D,10736.0,.86,-2,,23.9,90.0,341.0,0.0,,16.6,0.1111111111111111
"Friday, May 26",TOR,@,MIN,W,3.0,1.0,9.0,27-25,5.0,10.5,Gausman,Varland,Romano,2.7666666666666666,N,25061.0,.74,1,,20.0,36.0,49.49605421,0.0,,11.2,0.037037037037037035
"Saturday, May 27",TOR,@,MIN,L,7.0,9.0,9.0,27-26,5.0,10.5,López,Bassitt,Stewart,2.8333333333333335,D,29111.0,.77,-1,,20.0,26.0,39.49605421,0.0,,11.2,0.037037037037037035
"Sunday, May 28",TOR,@,MIN,W,3.0,0.0,9.0,28-26,5.0,10.5,Berríos,Ober,Romano,2.783333333333333,D,31025.0,.72,1,,21.7,30.0,39.49605421,0.0,,7.6,0.037037037037037035
"Tuesday, May 30",TOR,Home,MIL,W,7.0,2.0,9.0,29-26,4.0,9.0,Kikuchi,Houser,None,2.5166666666666666,N,32930.0,.74,2,,19.6,40.0,75.9095893,0.0,,19.4,0.037037037037037035
"Wednesday, May 31",TOR,Home,MIL,L,2.0,4.0,9.0,29-27,4.0,10.0,Teheran,Manoah,Williams,2.7333333333333334,N,42205.0,.77,-1,,19.9,55.0,82.9095893,0.0,,15.5,0.037037037037037035
"Thursday, Jun 1",TOR,Home,MIL,W,3.0,1.0,9.0,30-27,4.0,9.5,Gausman,Peralta,Romano,2.3333333333333335,D,42059.0,.74,1,,23.0,48.0,282.9095893,0.0,,7.6,0.037037037037037035
"Friday, Jun 2",TOR,@,NYM,W,3.0,0.0,9.0,31-27,4.0,9.0,Bassitt,Verlander,Romano,2.6,N,42637.0,.79,2,,20.0,65.0,346.00885818,0.0,,0.0,0.037037037037037035
"Saturday, Jun 3",TOR,@,NYM,W,2.0,1.0,9.0,32-27,4.0,8.5,Pearson,Robertson,Swanson,2.8,D,37704.0,.85,3,,20.6,61.0,26.00885818,0.0,,11.2,0.07407407407407407
"Sunday, Jun 4",TOR,@,NYM,W,6.0,4.0,9.0,33-27,4.0,8.5,Pearson,Leone,Romano,2.783333333333333,D,42169.0,.91,4,,14.4,70.0,46.008858180000004,0.0,,25.9,0.1111111111111111
"Monday, Jun 5",TOR,Home,HOU,L,4.0,11.0,9.0,33-28,4.0,9.5,Bielak,Manoah,None,3.0166666666666666,N,23982.0,1.01,-1,,15.3,43.0,334.9095893,0.0,,8.3,0.07407407407407407
"Tuesday, Jun 6",TOR,Home,HOU,W,5.0,1.0,9.0,34-28,4.0,9.5,Gausman,Brown,None,2.3833333333333333,N,30079.0,.94,1,,18.4,54.0,2.9095892999999933,0.0,,18.0,0.07407407407407407
"Wednesday, Jun 7",TOR,Home,HOU,W,3.0,2.0,9.0,35-28,4.0,9.5,Bassitt,Neris,Romano,2.05,N,26724.0,.96,2,,18.0,39.0,0.9095892999999933,0.0,,29.9,0.037037037037037035
"Thursday, Jun 8",TOR,Home,HOU,W,3.0,2.0,9.0,36-28,4.0,9.5,Berríos,Valdez,Romano,2.5666666666666664,N,28284.0,1.01,3,,17.2,45.0,21.909589299999993,0.2,,14.8,0.25925925925925924
"Friday, Jun 9",TOR,Home,MIN,L,2.0,3.0,10.0,36-29,4.0,10.5,Durán,Cimber,None,2.9833333333333334,N,35222.0,.92,-1,,13.5,75.0,344.9095893,0.0,,13.7,0.1111111111111111
"Saturday, Jun 10",TOR,Home,MIN,L,4.0,9.0,9.0,36-30,4.0,10.5,López,Cimber,None,2.7333333333333334,D,41990.0,.90,-2,,18.4,54.0,195.9095893,0.0,,8.6,0.1111111111111111
"Sunday, Jun 11",TOR,Home,MIN,W,7.0,6.0,9.0,37-30,4.0,10.5,Pearson,Pagán,Romano,3.0833333333333335,D,41673.0,.90,1,,21.2,54.0,107.9095893,0.0,,13.7,0.1111111111111111
"Tuesday, Jun 13",TOR,@,BAL,L,6.0,11.0,9.0,37-31,4.0,10.0,Kremer,Bassitt,None,3.1666666666666665,N,16018.0,1.02,-1,,20.6,59.0,268.66021453999997,0.0,,15.1,0.037037037037037035
"Wednesday, Jun 14",TOR,@,BAL,W,3.0,1.0,9.0,38-31,4.0,10.0,Berríos,Bradish,Romano,2.5833333333333335,N,16083.0,1.00,1,,22.2,64.0,134.66021454,0.0,,22.3,0.07407407407407407
"Thursday, Jun 15",TOR,@,BAL,L,2.0,4.0,9.0,38-32,4.0,11.0,Wells,García,Bautista,2.75,D,22555.0,1.02,-1,,22.8,43.0,271.66021453999997,0.0,,15.1,0.037037037037037035
"Friday, Jun 16",TOR,@,TEX,W,2.0,1.0,9.0,39-32,4.0,11.0,Gausman,Pérez,Romano,2.466666666666667,N,34308.0,.90,1,,31.7,70.0,107.19716629,0.0,,24.1,0.6666666666666666
"Saturday, Jun 17",TOR,@,TEX,L,2.0,4.0,9.0,39-33,4.0,11.0,Dunning,Richards,Smith,2.6166666666666667,D,39383.0,.94,-1,,26.7,76.0,357.19716629,0.0,,11.2,0.1111111111111111
"Sunday, Jun 18",TOR,@,TEX,L,7.0,11.0,9.0,39-34,4.0,11.0,King,Pearson,None,3.1333333333333333,D,38515.0,.93,-2,,30.0,67.0,167.19716628999998,0.0,,13.0,0.1111111111111111
"Monday, Jun 19",TOR,@,MIA,L,0.0,11.0,9.0,39-35,4.0,11.5,Brazobán,Berríos,None,2.7,N,12226.0,.82,-3,,28.3,79.0,91.86781149999999,0.0,,7.6,0.1111111111111111
"Tuesday, Jun 20",TOR,@,MIA,W,2.0,0.0,9.0,40-35,4.0,10.5,García,Scott,Romano,2.45,N,9809.0,.79,1,,23.9,90.0,231.8678115,0.3,,0.0,0.1111111111111111
"Wednesday, Jun 21",TOR,@,MIA,W,6.0,3.0,9.0,41-35,4.0,10.5,Gausman,Alcántara,Romano,2.45,D,15701.0,.83,2,,22.8,94.0,251.8678115,1.8,,16.6,0.1111111111111111
"Friday, Jun 23",TOR,Home,OAK,L,4.0,5.0,9.0,41-36,4.0,11.0,Erceg,Romano,May,2.45,N,34988.0,.88,-1,,21.0,51.0,89.9095893,0.0,,14.0,0.1111111111111111
"Saturday, Jun 24",TOR,Home,OAK,W,7.0,3.0,9.0,42-36,4.0,10.0,Berríos,Fujinami,Romano,2.716666666666667,D,41720.0,.89,1,,19.6,89.0,56.90958929999999,0.0,,13.0,0.1111111111111111
"Sunday, Jun 25",TOR,Home,OAK,W,12.0,1.0,9.0,43-36,4.0,10.0,Kikuchi,Medina,None,2.6,D,41069.0,.93,2,,24.0,72.0,327.9095893,0.0,,9.7,0.1111111111111111
"Tuesday, Jun 27",TOR,Home,SFG,L,0.0,3.0,9.0,43-37,4.0,10.0,Wood,Gausman,Doval,2.75,N,36004.0,.93,-1,,21.0,80.0,181.9095893,0.0,,16.6,0.1111111111111111
"Wednesday, Jun 28",TOR,Home,SFG,W,6.0,1.0,9.0,44-37,4.0,10.0,Francis,Webb,None,2.183333333333333,N,36685.0,.89,1,,18.4,77.0,327.9095893,0.0,,25.2,0.07407407407407407
"Thursday, Jun 29",TOR,Home,SFG,W,2.0,1.0,9.0,45-37,4.0,10.0,Bassitt,Winn,Romano,2.25,N,27761.0,.92,2,,18.8,29.0,359.9095893,0.0,,20.2,0.1111111111111111
"Friday, Jun 30",TOR,Home,BOS,L,0.0,5.0,9.0,45-38,4.0,11.0,Paxton,Berríos,None,2.5,N,37218.0,1.03,-1,,20.6,56.0,128.9095893,0.0,,17.3,0.037037037037037035
"Saturday, Jul 1",TOR,Home,BOS,L,6.0,7.0,9.0,45-39,4.0,11.0,Crawford,Kikuchi,Jansen,3.1,D,41813.0,1.02,-2,,21.0,76.0,169.9095893,0.0,,11.9,0.07407407407407407
"Sunday, Jul 2",TOR,Home,BOS,L,4.0,5.0,9.0,45-40,4.0,11.0,Martin,Romano,Jacques,2.9833333333333334,D,41455.0,.99,-3,,23.8,77.0,167.9095893,0.0,,5.0,0.1111111111111111
