Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Thursday, Jul 6",ARI,Home,NYM,L,0.0,9.0,9.0,50-38,1.0,up 0.5,Carrasco,Nelson,None,2.6166666666666667,N,18514.0,1.47,-4,,41.1,10.0,230.25083210000003,0.0,,14.8,0.037037037037037035
"Friday, Jul 7",ARI,Home,PIT,W,7.0,3.0,9.0,51-38,1.0,up 0.5,Gallen,Hill,None,2.6833333333333336,N,26837.0,1.47,1,,42.8,9.0,260.2508321,0.0,,24.1,0.07407407407407407
"Saturday, Jul 8",ARI,Home,PIT,W-wo,3.0,2.0,10.0,52-38,1.0,up 0.5,McGough,Bednar,None,2.5666666666666664,D,31801.0,1.47,2,,42.8,10.0,300.2508321,0.0,,20.5,0.07407407407407407
"Sunday, Jul 9",ARI,Home,PIT,L,2.0,4.0,9.0,52-39,1.0,Tied,Bido,Davies,Bednar,2.3833333333333333,D,30021.0,1.42,-1,,41.7,11.0,300.2508321,0.0,,13.0,0.07407407407407407
"Friday, Jul 14",ARI,@,TOR,L,2.0,7.0,9.0,52-40,2.0,1.0,Richards,Nelson,None,2.9166666666666665,N,38617.0,1.42,-2,,19.5,74.0,300.9095893,0.0,,19.1,0.037037037037037035
"Saturday, Jul 15",ARI,@,TOR,L,2.0,5.0,9.0,52-41,2.0,2.0,Bassitt,Gallen,García,2.6,D,42328.0,1.47,-3,,21.8,75.0,157.9095893,0.0,,12.6,0.037037037037037035
"Sunday, Jul 16",ARI,@,TOR,L,5.0,7.0,9.0,52-42,3.0,2.0,Jackson,Henry,Swanson,3.15,D,41794.0,1.40,-4,,20.4,91.0,149.9095893,0.3,,13.7,0.2962962962962963
"Tuesday, Jul 18",ARI,@,ATL,W,16.0,13.0,9.0,53-42,3.0,2.5,Castro,Iglesias,Ginkel,3.0833333333333335,N,41100.0,1.43,1,,22.8,84.0,202.35313,0.0,,0.0,0.18518518518518517
"Wednesday, Jul 19",ARI,@,ATL,W,5.0,3.0,9.0,54-42,2.0,1.5,Nelson,Morton,Ginkel,2.4333333333333336,N,41992.0,1.46,2,,28.3,70.0,52.35312999999999,0.0,,9.4,0.1111111111111111
"Thursday, Jul 20",ARI,@,ATL,L,5.0,7.0,9.0,54-43,2.0,2.0,Yates,Castro,Iglesias,2.4833333333333334,D,38791.0,1.44,-1,,25.0,85.0,202.35313,0.0,,0.0,0.1111111111111111
"Friday, Jul 21",ARI,@,CIN,L,6.0,9.0,9.0,54-44,2.0,3.0,Young,Henry,Díaz,3.1,N,31824.0,1.56,-2,,27.2,79.0,117.6572646,0.0,,14.8,0.6666666666666666
"Saturday, Jul 22",ARI,@,CIN,L,2.0,4.0,9.0,54-45,2.0,4.0,Williamson,Pfaadt,Díaz,2.3333333333333335,D,40625.0,1.58,-3,,21.1,78.0,237.65726460000002,0.0,,0.0,0.1111111111111111
"Sunday, Jul 23",ARI,@,CIN,L,3.0,7.0,9.0,54-46,2.0,4.0,Law,Gilbert,Sims,2.75,D,30811.0,1.50,-4,,20.6,78.0,237.65726460000002,0.0,,0.0,0.037037037037037035
"Monday, Jul 24",ARI,Home,STL,L,6.0,10.0,9.0,54-47,2.0,4.0,Gallegos,Chafin,None,2.9833333333333334,N,23184.0,1.39,-5,,42.8,17.0,270.2508321,0.0,,22.3,0.1111111111111111
"Tuesday, Jul 25",ARI,Home,STL,W,3.0,1.0,9.0,55-47,2.0,4.0,Nelson,Romero,Ginkel,2.3833333333333333,N,23572.0,1.37,1,,41.1,20.0,250.25083210000003,0.0,,24.1,0.1111111111111111
"Wednesday, Jul 26",ARI,Home,STL,L,7.0,11.0,9.0,55-48,3.0,4.0,Pallante,Gallen,None,3.15,D,22457.0,1.41,-1,,44.4,13.0,280.2508321,0.0,,22.3,0.07407407407407407
"Friday, Jul 28",ARI,Home,SEA,L,2.0,5.0,9.0,55-49,3.0,4.0,Gilbert,Henry,Sewald,2.8833333333333333,N,31697.0,1.39,-2,,42.8,17.0,260.2508321,0.0,,18.4,0.07407407407407407
"Saturday, Jul 29",ARI,Home,SEA,W,4.0,3.0,9.0,56-49,3.0,4.0,Ginkel,Muñoz,McGough,2.783333333333333,N,44472.0,1.31,1,,44.4,15.0,270.2508321,0.0,,18.4,0.1111111111111111
"Sunday, Jul 30",ARI,Home,SEA,L,0.0,4.0,9.0,56-50,3.0,4.0,Castillo,Kelly,None,2.55,D,35295.0,1.37,-1,,43.3,16.0,250.25083210000003,0.0,,13.0,0.1111111111111111
"Monday, Jul 31",ARI,@,SFG,W,4.0,3.0,11.0,57-50,3.0,3.5,Ginkel,Rogers,McGough,2.9166666666666665,N,28404.0,1.58,1,,17.2,75.0,194.8480534,0.0,,16.6,0.07407407407407407
"Tuesday, Aug 1",ARI,@,SFG,L,3.0,4.0,9.0,57-51,3.0,4.5,Walker,Castro,Manaea,2.3666666666666667,N,25806.0,1.73,-1,,17.2,78.0,184.8480534,0.0,,16.6,0.07407407407407407
"Wednesday, Aug 2",ARI,@,SFG,L,2.0,4.0,9.0,57-52,3.0,5.5,Webb,Gilbert,Doval,2.216666666666667,N,28956.0,1.57,-2,,15.6,83.0,204.8480534,0.0,,25.9,0.07407407407407407
"Thursday, Aug 3",ARI,@,SFG,L,0.0,1.0,9.0,57-53,3.0,6.5,Beck,Pfaadt,Doval,2.0833333333333335,D,33087.0,1.45,-3,,16.1,84.0,194.8480534,0.0,,24.1,0.037037037037037035
"Friday, Aug 4",ARI,@,MIN,L,2.0,3.0,9.0,57-54,3.0,7.5,Thielbar,McGough,Durán,2.783333333333333,N,29408.0,1.15,-4,,23.9,76.0,359.49605421,0.0,,7.6,0.07407407407407407
"Saturday, Aug 5",ARI,@,MIN,L,1.0,12.0,9.0,57-55,3.0,7.5,Maeda,Nelson,None,2.466666666666667,N,34044.0,1.05,-5,,26.1,60.0,9.496054209999997,0.0,,7.6,0.1111111111111111
"Sunday, Aug 6",ARI,@,MIN,L-wo,3.0,5.0,9.0,57-56,3.0,8.5,Thielbar,Sewald,None,2.6666666666666665,D,24778.0,1.02,-6,,25.0,60.0,359.49605421,0.0,,9.4,0.1111111111111111
"Tuesday, Aug 8",ARI,Home,LAD,L,4.0,5.0,9.0,57-57,3.0,10.0,Urías,Pfaadt,Phillips,2.9833333333333334,N,29861.0,.99,-7,,41.1,22.0,250.25083210000003,0.0,,14.8,0.07407407407407407
"Wednesday, Aug 9",ARI,Home,LAD,L,0.0,2.0,9.0,57-58,3.0,11.0,Ferguson,Nelson,Phillips,2.65,N,27485.0,.85,-8,,41.1,21.0,270.2508321,0.0,,25.9,0.07407407407407407
"Friday, Aug 11",ARI,Home,SDP,L,5.0,10.0,9.0,57-59,3.0,12.5,Snell,Nelson,None,3.1,N,26210.0,.72,-9,,40.0,20.0,320.2508321,0.0,,16.6,0.07407407407407407
"Saturday, Aug 12",ARI,Home,SDP,W,3.0,0.0,9.0,58-59,3.0,12.5,Gallen,Hill,Sewald,2.3833333333333333,N,41351.0,.62,1,,38.9,24.0,160.25083210000003,0.0,,13.0,0.07407407407407407
"Sunday, Aug 13",ARI,Home,SDP,W,5.0,4.0,9.0,59-59,3.0,12.5,Nelson,Suarez,Sewald,2.8,D,29277.0,.68,2,,39.4,17.0,320.2508321,0.0,,11.2,0.1111111111111111
"Monday, Aug 14",ARI,@,COL,L,4.0,6.0,9.0,59-60,3.0,13.0,Koch,Mantiply,Lawrence,2.3166666666666664,N,24157.0,.69,-1,,18.7,53.0,52.037509228,0.0,,24.1,0.25925925925925924
"Tuesday, Aug 15",ARI,@,COL,W,8.0,5.0,9.0,60-60,3.0,13.0,Ginkel,Lawrence,Sewald,2.783333333333333,N,23644.0,.61,1,,23.3,30.0,89.037509228,0.0,,16.7,0.07407407407407407
"Wednesday, Aug 16",ARI,@,COL,W,9.0,7.0,9.0,61-60,3.0,13.0,Nelson,Kinley,Sewald,3.2666666666666666,D,22824.0,.77,2,,27.9,18.0,143.037509228,0.0,,11.1,0.07407407407407407
"Thursday, Aug 17",ARI,@,SDP,W,3.0,1.0,9.0,62-60,3.0,13.0,Gallen,Hill,Martinez,2.35,N,38020.0,.89,3,,21.1,87.0,300.2625247,0.0,,13.0,0.07407407407407407
"Friday, Aug 18",ARI,@,SDP,L,0.0,4.0,9.0,62-61,3.0,13.0,Suarez,Castro,None,2.4833333333333334,N,40945.0,.97,-1,,19.4,87.0,300.2625247,0.0,,11.2,0.07407407407407407
"Monday, Aug 21",ARI,Home,TEX,W-wo,4.0,3.0,11.0,65-61,3.0,12.5,Ginkel,Smith,None,2.8833333333333333,N,21829.0,1.04,3,,31.7,45.0,200.25083210000003,0.0,,35.3,0.1111111111111111
"Tuesday, Aug 22",ARI,Home,TEX,W,6.0,3.0,9.0,66-61,2.0,11.5,Gallen,Gray,Sewald,2.8333333333333335,N,19003.0,1.09,4,,31.1,42.0,200.25083210000003,0.0,,14.8,0.1111111111111111
