Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Jul 14",STL,Home,WSN,L,5.0,7.0,10.0,38-53,5.0,11.5,Finnegan,Hicks,Harvey,2.716666666666667,D,42042.0,.07,-1,,27.2,79.0,107.30370855999999,0.0,,7.6,0.037037037037037035
"Saturday, Jul 15",STL,Home,WSN,W,9.0,6.0,9.0,39-53,5.0,11.5,Hudson,Willingham,None,2.966666666666667,N,41900.0,.08,1,,22.8,90.0,57.30370856,0.5,,13.0,0.1111111111111111
"Sunday, Jul 16",STL,Home,WSN,W,8.0,4.0,9.0,40-53,5.0,11.5,Flaherty,Gray,None,2.7666666666666666,D,42626.0,.08,2,,22.8,87.0,297.30370856,0.0,,0.0,0.037037037037037035
"Monday, Jul 17",STL,Home,MIA,W,6.0,4.0,9.0,41-53,4.0,11.0,Mikolas,Floro,Hicks,2.8,N,35619.0,.10,3,,23.3,88.0,167.30370856,0.0,,5.4,0.1111111111111111
"Tuesday, Jul 18",STL,Home,MIA,W-wo,5.0,2.0,10.0,42-53,4.0,10.0,Romero,Puk,None,2.9166666666666665,N,38490.0,.11,4,,23.9,71.0,327.30370856,0.0,,5.4,0.1111111111111111
"Wednesday, Jul 19",STL,Home,MIA,W,6.0,4.0,9.0,43-53,4.0,10.0,Thompson,Alcántara,Stratton,2.7333333333333334,D,35906.0,.14,5,,24.4,82.0,297.30370856,0.0,,0.0,0.037037037037037035
"Thursday, Jul 20",STL,@,CHC,W,7.0,2.0,9.0,44-53,4.0,10.0,Matz,Stroman,None,2.966666666666667,N,34251.0,.16,6,,24.4,54.0,202.38427116,0.0,,9.4,0.1111111111111111
"Friday, Jul 21",STL,@,CHC,L,3.0,4.0,9.0,44-54,4.0,10.0,Steele,Flaherty,Alzolay,2.8,D,38819.0,.20,-1,,23.9,52.0,302.38427116,0.0,,16.6,0.037037037037037035
"Saturday, Jul 22",STL,@,CHC,L,6.0,8.0,9.0,44-55,4.0,11.0,Palencia,Thompson,Alzolay,3.25,D,40425.0,.19,-2,,21.7,53.0,322.38427116,0.0,,0.0,0.037037037037037035
"Sunday, Jul 23",STL,@,CHC,L,2.0,7.0,9.0,44-56,4.0,11.0,Taillon,Montgomery,None,2.55,D,38223.0,.14,-3,,20.6,70.0,162.38427116,0.3,,11.2,0.1111111111111111
